user_id,gender,age,income,Number of orders
181869,Female,57,95000,15
181871,Female,74,115000,23
181873,Female,54,64000,8
181876,Female,45,55000,4
181878,Male,30,69000,4
181881,Male,54,40000,58
181882,Male,58,85000,27
181884,Female,47,69000,8
181886,Male,87,62000,11
181887,Female,31,46000,17
181889,Male,58,76000,24
181891,Female,50,66000,19
181893,Female,48,32000,14
181894,Male,27,41000,78
181895,Male,81,32000,5
181896,Female,64,68000,61
181898,Male,34,31000,20
181903,Female,67,32000,33
181906,Male,45,86000,3
181907,Female,51,62000,3
181909,Female,51,58000,6
181910,Female,55,45000,6
181915,Female,27,72000,38
181916,Male,58,77000,3
181917,Female,85,77000,20
181920,Female,19,45000,51
181923,Female,55,65000,20
181926,Male,76,62000,2
181930,Male,67,52000,1
181931,Female,44,64000,29
181933,Female,20,72000,15
181936,Female,57,66000,59
181940,Female,38,37000,46
181941,Female,37,72000,29
181942,Female,66,52000,4
181943,Male,39,59000,42
181944,Male,59,95000,23
181949,Male,33,42000,12
181950,Female,68,68000,6
181953,Female,25,70000,7
181955,Male,45,56000,31
181956,Female,62,64000,46
181957,Male,39,55000,7
181959,Male,28,61000,4
181960,Female,62,37000,12
181961,Female,64,68000,3
181962,Female,73,39000,17
181963,Female,85,65000,13
181965,Male,74,60000,13
181967,Female,65,90000,16
181970,Male,73,61000,69
181972,Female,36,74000,48
181973,Female,39,86000,30
181974,Female,43,34000,16
181977,Male,67,69000,2
181978,Female,67,30000,8
181979,Female,67,59000,5
181981,Female,35,31000,40
181984,Female,83,96000,6
181985,Female,28,60000,13
181986,Female,26,59000,11
181987,Female,38,30000,1
181991,Female,28,36000,73
181999,Female,43,47000,2
182002,Female,37,67000,17
182003,Female,68,60000,18
182004,Male,59,99000,1
182005,Male,65,104000,91
182006,Female,65,100000,9
182009,Male,27,40000,4
182010,Female,82,65000,46
182011,Male,54,50000,10
182014,Female,44,74000,20
182016,Female,52,88000,1
182017,Male,26,41000,5
182020,Male,23,45000,3
182022,Male,79,71000,23
182023,Female,19,43000,37
182025,Male,62,64000,15
182026,Female,58,94000,7
182031,Male,87,76000,9
182035,Female,80,83000,6
182037,Male,43,42000,5
182039,Female,75,116000,14
182040,Male,25,45000,2
182041,Female,57,55000,10
182045,Male,50,96000,9
182047,Male,75,83000,3
182048,Male,64,70000,81
182049,Female,83,46000,5
182052,Male,49,79000,5
182058,Female,63,110000,6
182059,Female,41,83000,28
182060,Female,60,56000,5
182061,Male,62,39000,18
182062,Female,56,109000,23
182064,Female,25,40000,10
182067,Female,70,44000,48
182068,Male,59,83000,4
182070,Male,65,57000,11
182071,Male,45,68000,2
182072,Female,32,34000,11
182073,Female,43,88000,3
182074,Female,67,69000,45
182076,Male,26,63000,24
182077,Male,71,84000,31
182080,Male,53,68000,14
182083,Female,66,58000,35
182084,Male,53,34000,7
182085,Male,56,99000,8
182086,Male,66,62000,5
182087,Female,70,73000,13
182089,Female,50,58000,4
182090,Male,35,58000,9
182091,Male,54,69000,5
182094,Male,52,42000,16
182097,Female,23,45000,12
182099,Female,54,68000,15
182102,Female,52,116000,10
182103,Female,47,72000,12
182104,Female,56,89000,25
182109,Female,74,89000,17
182111,Female,56,53000,25
182114,Male,30,48000,11
182117,Male,36,33000,20
182118,Female,87,72000,20
182119,Female,57,69000,5
182121,Male,58,56000,5
182122,Female,36,41000,15
182124,Male,65,50000,8
182130,Female,33,59000,54
182131,Male,64,57000,15
182132,Female,54,88000,9
182134,Female,55,75000,24
182135,Female,21,44000,4
182143,Female,60,87000,31
182144,Male,45,36000,4
182147,Male,59,103000,12
182148,Female,55,86000,29
182153,Female,84,63000,17
182154,Female,54,71000,12
182155,Female,43,69000,9
182157,Male,50,56000,1
182159,Male,66,70000,2
182160,Female,54,96000,21
182162,Male,64,75000,6
182163,Male,21,36000,22
182167,Female,64,66000,22
182169,Male,53,44000,21
182174,Male,57,61000,11
182176,Female,72,87000,15
182178,Female,71,47000,18
182179,Female,50,63000,117
182182,Male,19,37000,15
182183,Female,43,57000,15
182184,Male,26,73000,13
182186,Male,71,47000,5
182187,Female,65,76000,26
182189,Female,21,60000,12
182190,Male,66,53000,39
182191,Male,52,74000,24
182193,Male,64,77000,11
182198,Female,76,85000,6
182199,Male,49,47000,11
182200,Female,53,117000,4
182205,Female,48,75000,134
182206,Female,56,109000,26
182207,Female,58,93000,30
182209,Male,75,97000,9
182211,Female,90,55000,27
182212,Male,62,69000,52
182215,Male,63,90000,51
182216,Female,82,84000,11
182217,Female,64,44000,41
182218,Female,20,61000,5
182219,Female,28,71000,6
182221,Female,27,62000,20
182222,Male,27,72000,75
182223,Female,70,35000,7
182224,Female,56,93000,15
182225,Female,53,100000,43
182227,Female,81,38000,67
182230,Female,59,57000,22
182231,Male,32,38000,29
182232,Female,21,45000,27
182234,Female,71,107000,14
182236,Female,63,31000,59
182238,Male,51,105000,14
182239,Female,48,99000,11
182240,Male,40,98000,11
182241,Female,57,64000,2
182250,Female,56,77000,3
182252,Female,28,75000,11
182254,Female,59,56000,5
182255,Male,62,84000,13
182257,Female,45,90000,15
182260,Male,79,114000,7
182261,Male,65,65000,6
182264,Male,47,74000,7
182266,Female,63,34000,24
182267,Female,62,51000,5
182268,Female,66,56000,3
182269,Female,24,65000,19
182270,Male,41,94000,9
182273,Female,59,59000,8
182274,Female,80,32000,20
182277,Female,77,92000,6
182278,Male,75,97000,78
182279,Female,38,39000,6
182281,Female,30,31000,18
182282,Female,20,32000,35
182285,Male,74,36000,7
182286,Male,60,68000,41
182287,Female,29,82000,2
182289,Male,33,50000,15
182290,Female,30,58000,25
182291,Male,78,117000,242
182292,Female,67,88000,40
182293,Female,37,36000,7
182298,Female,45,56000,1
182299,Male,53,94000,48
182302,Female,24,51000,8
182303,Female,37,37000,33
182304,Female,52,101000,71
182306,Male,27,63000,44
182308,Female,50,47000,50
182309,Male,76,99000,2
182310,Male,48,60000,16
182314,Male,20,52000,11
182316,Male,66,50000,19
182317,Male,28,44000,4
182318,Female,55,65000,3
182321,Female,48,93000,3
182322,Female,70,42000,4
182323,Male,48,40000,27
182324,Female,41,37000,12
182325,Male,74,89000,11
182327,Male,58,110000,11
182328,Female,38,56000,8
182332,Male,73,32000,9
182334,Female,63,55000,5
182335,Male,38,73000,13
182336,Male,23,51000,8
182337,Female,60,30000,5
182338,Female,52,98000,23
182339,Female,61,56000,19
182344,Male,70,107000,24
182345,Male,33,63000,23
182346,Male,60,68000,15
182350,Female,22,79000,143
182351,Male,45,65000,51
182353,Female,58,51000,20
182357,Female,51,59000,48
182358,Female,69,47000,12
182359,Female,65,81000,19
182360,Male,77,49000,3
182362,Female,60,54000,41
182364,Female,21,74000,78
182366,Female,59,48000,28
182368,Male,48,57000,15
182370,Male,65,70000,26
182372,Female,74,77000,9
182373,Male,69,58000,45
182376,Female,53,69000,5
182377,Male,70,56000,6
182379,Female,37,96000,7
182381,Male,37,43000,35
182385,Female,37,90000,20
182386,Female,71,75000,6
182390,Male,57,85000,29
182392,Male,24,64000,23
182393,Female,60,75000,8
182394,Male,90,88000,26
182395,Female,81,65000,7
182396,Female,40,52000,17
182397,Female,22,78000,57
182399,Male,40,70000,22
182401,Female,46,34000,99
182403,Female,62,80000,6
182404,Female,37,57000,9
182405,Male,66,61000,19
182407,Female,51,79000,16
182408,Female,29,77000,71
182409,Female,56,36000,7
182411,Male,37,72000,14
182415,Female,61,41000,30
182417,Male,66,96000,2
182422,Female,59,71000,18
182425,Female,39,60000,78
182426,Male,18,47000,4
182427,Female,75,87000,8
182430,Female,38,74000,16
182431,Female,51,55000,39
182433,Female,61,99000,36
182437,Female,47,44000,11
182441,Female,63,78000,59
182444,Female,48,93000,13
182446,Female,32,43000,2
182447,Female,32,58000,19
182452,Female,31,43000,7
182455,Female,46,46000,45
182458,Female,74,34000,167
182460,Female,66,72000,19
182461,Female,47,53000,3
182463,Female,50,42000,37
182464,Female,60,77000,15
182465,Female,66,70000,8
182466,Female,63,58000,16
182467,Female,28,33000,1
182469,Male,62,96000,19
182470,Female,52,84000,1
182471,Male,61,73000,12
182473,Male,51,81000,21
182475,Male,66,115000,15
182476,Female,70,86000,8
182480,Female,21,46000,4
182482,Male,37,80000,11
182484,Male,74,92000,37
182485,Female,32,61000,32
182487,Female,76,55000,10
182490,Female,68,39000,24
182495,Female,57,59000,2
182498,Male,48,69000,10
182499,Male,63,101000,11
182503,Female,73,82000,19
182504,Female,62,47000,7
182505,Male,29,62000,11
182506,Female,52,81000,59
182509,Male,60,94000,6
182510,Male,78,110000,10
182511,Female,45,44000,38
182513,Male,55,76000,53
182514,Female,50,65000,3
182515,Female,64,66000,11
182517,Male,59,48000,12
182519,Male,71,69000,5
182523,Female,58,61000,11
182525,Male,27,32000,7
182526,Male,64,54000,30
182527,Female,48,72000,5
182530,Male,48,87000,49
182532,Male,23,50000,28
182534,Female,56,82000,7
182535,Female,59,33000,2
182536,Male,62,60000,6
182537,Female,51,66000,13
182539,Female,52,99000,74
182540,Female,63,62000,17
182544,Female,30,42000,7
182545,Female,54,45000,11
182546,Female,50,82000,11
182547,Male,55,57000,3
182550,Female,29,38000,10
182551,Male,45,63000,18
182552,Male,67,62000,12
182555,Female,60,60000,4
182556,Female,49,43000,6
182557,Female,54,77000,2
182558,Female,54,48000,34
182561,Male,49,74000,9
182562,Female,57,49000,21
182566,Female,73,47000,5
182567,Male,47,45000,3
182570,Female,50,110000,11
182571,Female,70,30000,26
182573,Male,52,58000,13
182579,Female,72,101000,20
182580,Female,50,63000,14
182582,Female,68,107000,9
182583,Female,22,75000,4
182584,Female,75,77000,40
182586,Male,66,71000,61
182589,Female,58,73000,13
182591,Female,70,94000,1
182593,Female,32,58000,51
182595,Male,55,85000,47
182596,Female,41,87000,9
182598,Male,72,101000,69
182599,Female,47,62000,11
182602,Female,49,31000,9
182607,Female,22,64000,37
182609,Male,64,73000,9
182611,Female,55,108000,40
182612,Male,57,77000,12
182614,Male,53,87000,3
182615,Male,62,52000,13
182616,Female,19,47000,5
182618,Female,48,55000,17
182621,Female,59,31000,18
182622,Female,64,67000,14
182623,Female,55,96000,5
182625,Male,31,33000,11
182627,Female,22,50000,7
182629,Female,60,67000,17
182630,Female,60,87000,70
182631,Female,72,109000,24
182632,Female,80,49000,27
182633,Male,45,42000,27
182634,Male,76,54000,6
182635,Male,33,40000,13
182637,Female,21,48000,4
182638,Female,87,54000,2
182639,Male,77,78000,14
182641,Male,59,38000,3
182642,Female,66,49000,29
182644,Male,29,95000,15
182648,Male,67,116000,7
182649,Female,64,119000,36
182652,Female,67,75000,35
182653,Male,50,39000,30
182654,Female,28,44000,8
182655,Female,53,92000,19
182656,Female,28,62000,3
182657,Female,67,52000,16
182658,Female,70,55000,32
182659,Female,57,87000,8
182661,Male,75,78000,11
182664,Female,80,98000,35
182666,Male,36,64000,15
182668,Male,45,35000,5
182670,Female,49,72000,65
182671,Female,49,91000,10
182672,Male,41,93000,6
182674,Male,64,104000,10
182675,Male,63,98000,33
182681,Male,69,84000,12
182683,Male,53,111000,11
182686,Female,69,61000,11
182689,Female,84,62000,22
182690,Female,41,59000,23
182695,Female,82,115000,8
182698,Male,62,102000,32
182699,Male,51,43000,3
182702,Male,82,33000,4
182706,Male,87,119000,19
182707,Female,45,92000,10
182711,Female,21,69000,2
182713,Female,47,65000,1
182715,Male,57,96000,30
182717,Male,20,74000,66
182719,Male,59,64000,4
182721,Male,63,72000,16
182723,Male,55,44000,10
182725,Female,60,84000,1
182728,Male,88,52000,7
182731,Male,20,66000,14
182732,Female,78,77000,3
182733,Female,29,54000,17
182734,Male,53,58000,15
182736,Female,72,71000,16
182740,Female,70,103000,228
182741,Female,19,32000,7
182742,Female,55,60000,14
182743,Male,87,47000,13
182746,Male,36,70000,9
182748,Female,51,67000,12
182749,Female,26,44000,25
182750,Female,61,36000,6
182751,Male,56,40000,8
182752,Female,33,37000,15
182753,Female,47,43000,28
182754,Female,57,40000,42
182757,Male,50,65000,55
182758,Female,44,59000,11
182761,Female,32,45000,9
182763,Male,26,66000,6
182764,Female,67,71000,7
182765,Male,31,68000,7
182766,Female,40,67000,2
182769,Male,71,72000,21
182770,Male,46,57000,47
182771,Male,61,51000,2
182772,Female,46,59000,40
182773,Male,76,64000,29
182774,Male,66,53000,37
182775,Female,76,102000,10
182778,Female,42,65000,30
182780,Female,34,42000,16
182783,Male,37,59000,31
182784,Male,57,77000,27
182787,Female,72,68000,10
182788,Male,69,59000,14
182792,Male,49,64000,14
182793,Female,59,82000,15
182796,Female,52,91000,16
182797,Female,53,64000,1
182798,Female,78,98000,28
182803,Female,47,60000,31
182804,Female,38,43000,26
182805,Female,38,72000,25
182807,Male,59,103000,83
182810,Female,75,98000,6
182811,Male,84,52000,6
182817,Female,62,56000,6
182818,Male,47,78000,2
182819,Female,54,58000,5
182821,Female,61,59000,74
182822,Female,48,90000,5
182823,Male,47,51000,6
182828,Female,43,86000,9
182830,Male,41,53000,7
182832,Male,75,94000,15
182835,Female,32,68000,2
182837,Female,40,37000,19
182838,Female,23,31000,2
182839,Female,70,109000,72
182841,Female,73,77000,21
182843,Female,67,94000,10
182848,Male,62,82000,12
182851,Female,30,41000,3
182852,Female,68,84000,10
182853,Female,66,49000,49
182854,Female,37,64000,5
182855,Male,37,92000,11
182858,Female,42,57000,18
182859,Female,52,57000,13
182865,Male,50,98000,3
182870,Female,43,40000,5
182871,Female,51,65000,47
182872,Female,56,70000,8
182873,Female,63,113000,43
182874,Male,60,47000,4
182875,Female,50,92000,36
182883,Female,28,67000,7
182886,Male,20,59000,15
182889,Female,62,76000,31
182890,Female,57,72000,48
182891,Female,53,87000,8
182893,Female,50,33000,3
182896,Female,48,39000,59
182897,Male,46,45000,8
182898,Female,72,95000,13
182901,Male,50,86000,15
182903,Female,44,55000,4
182904,Male,49,65000,5
182906,Female,51,54000,14
182907,Female,68,41000,6
182911,Male,34,58000,7
182912,Female,61,95000,23
182913,Male,19,35000,5
182914,Female,23,41000,46
182915,Male,70,88000,23
182916,Male,59,90000,31
182918,Female,36,52000,19
182919,Male,58,110000,7
182925,Male,78,63000,6
182926,Female,57,97000,24
182927,Female,73,74000,29
182929,Male,58,53000,114
182930,Female,63,112000,21
182931,Male,68,38000,23
182932,Female,27,33000,18
182933,Male,89,92000,14
182934,Male,67,62000,21
182935,Male,41,60000,13
182942,Female,46,41000,93
182943,Male,57,34000,39
182944,Male,58,73000,10
182945,Male,62,52000,6
182946,Female,41,42000,5
182947,Male,58,54000,2
182949,Female,53,65000,2
182950,Female,35,64000,1
182951,Male,62,40000,17
182952,Male,72,93000,34
182954,Female,71,82000,9
182955,Female,58,110000,44
182957,Female,87,62000,1
182958,Male,53,39000,1
182959,Female,69,114000,11
182960,Female,25,66000,8
182962,Female,83,61000,13
182963,Female,35,61000,36
182964,Female,82,46000,15
182965,Male,60,63000,3
182972,Female,55,39000,14
182973,Male,64,75000,16
182974,Female,39,58000,14
182981,Female,66,90000,7
182982,Female,60,92000,2
182984,Male,25,72000,105
182986,Female,30,40000,31
182987,Female,62,78000,10
182992,Female,51,68000,8
182993,Female,69,64000,9
182995,Female,24,43000,6
182997,Female,57,53000,31
183001,Female,53,100000,34
183005,Female,73,110000,34
183006,Male,51,49000,2
183011,Female,50,97000,2
183014,Male,54,62000,16
183016,Female,20,63000,11
183017,Female,30,31000,12
183019,Female,72,55000,10
183021,Female,48,57000,13
183022,Female,82,73000,2
183024,Male,45,87000,45
183026,Female,89,38000,2
183027,Female,42,54000,7
183031,Male,52,73000,15
183032,Male,73,55000,1
183033,Male,48,47000,1
183034,Female,54,46000,8
183035,Male,53,93000,19
183036,Male,65,80000,24
183037,Male,63,88000,6
183038,Male,42,48000,43
183039,Female,66,36000,2
183041,Male,77,113000,17
183042,Male,28,57000,7
183044,Female,34,38000,33
183045,Male,27,62000,2
183046,Female,19,58000,7
183047,Male,36,73000,4
183048,Female,69,114000,9
183051,Female,61,31000,45
183053,Male,69,88000,43
183055,Male,46,71000,9
183056,Female,30,66000,7
183059,Female,40,49000,24
183061,Female,82,102000,18
183062,Female,71,84000,22
183067,Female,63,86000,4
183071,Female,50,98000,28
183076,Female,57,91000,18
183077,Male,52,32000,12
183078,Female,47,30000,13
183079,Female,58,44000,11
183080,Female,75,52000,37
183087,Male,51,75000,3
183088,Female,42,44000,7
183089,Female,40,91000,11
183090,Female,57,91000,9
183094,Female,69,46000,28
183099,Male,40,34000,44
183100,Female,50,61000,9
183101,Male,76,55000,22
183102,Female,51,59000,13
183104,Male,53,77000,25
183105,Male,75,87000,4
183111,Male,72,60000,8
183114,Female,55,101000,22
183116,Female,63,50000,33
183117,Male,38,52000,6
183119,Female,57,74000,31
183122,Female,77,65000,3
183124,Male,65,37000,13
183125,Male,57,80000,9
183126,Female,31,53000,23
183127,Male,52,50000,37
183128,Male,77,43000,2
183129,Male,27,66000,72
183130,Female,38,54000,15
183139,Female,73,45000,67
183141,Male,43,85000,43
183143,Male,50,88000,40
183144,Female,63,75000,9
183146,Female,59,74000,17
183147,Male,32,74000,2
183149,Male,26,32000,25
183151,Female,63,100000,55
183154,Male,45,87000,13
183155,Female,45,94000,15
183156,Female,55,99000,6
